Institute,Academic Program Name,Quota,Seat Type,Gender,Avg_Closing_Rank,Min_Closing_Rank,Max_Closing_Rank,Std_Dev_Closing_Rank,Closing_Rank_2024_R1.0,Closing_Rank_2024_R2.0,Closing_Rank_2024_R3.0,Closing_Rank_2024_R4.0,Avg_Opening_Rank
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4750.0,3684.0,6458.0,985.9568956095392,5346.0,6050.0,6458.0,0.0,4621.555555555556
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12399.777777777777,10311.0,14171.0,1444.569553342602,11467.0,12934.0,14171.0,0.0,12070.555555555555
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24452.666666666668,21262.0,27948.0,2526.486097329649,22316.0,25520.0,26557.0,0.0,22295.444444444445
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,71599.44444444444,61267.0,82294.0,8312.22523021229,63321.0,73072.0,76993.0,0.0,57970.11111111111
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2664.0,2150.0,3666.0,714.8594267406704,3666.0,0.0,0.0,0.0,2664.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11647.777777777777,10416.0,12549.0,883.7359302667539,11499.0,12429.0,12429.0,0.0,9964.555555555555
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4304.666666666667,3579.0,5422.0,683.3277032288387,4372.0,5422.0,5422.0,0.0,4199.0
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,270.8888888888889,84.0,605.0,183.36605768547,323.0,528.0,605.0,0.0,94.22222222222223
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,368.1111111111111,209.0,664.0,177.6340651764495,467.0,640.0,664.0,0.0,165.44444444444446
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,424.55555555555554,293.0,682.0,164.11285073929395,543.0,682.0,682.0,0.0,102.33333333333333
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,122.0,86.0,150.0,32.95451410656816,150.0,144.0,144.0,0.0,104.0
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,213.88888888888889,123.0,312.0,68.40585582471073,247.0,312.0,312.0,0.0,36.0
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,87.55555555555556,55.0,152.0,38.249546112049195,100.0,150.0,152.0,0.0,10.444444444444445
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,252.77777777777777,141.0,431.0,105.48433269658791,181.0,190.0,254.0,0.0,208.0
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,372.77777777777777,224.0,544.0,108.16050316286646,321.0,438.0,544.0,0.0,234.33333333333334
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,631.5555555555555,353.0,914.0,204.45483065405372,590.0,850.0,914.0,0.0,230.0
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,170.66666666666666,106.0,270.0,56.182737562350965,161.0,225.0,270.0,0.0,90.44444444444444
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,88.0,53.0,155.0,32.863353450309965,63.0,120.0,155.0,0.0,54.0
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,145.11111111111111,51.0,339.0,116.33404966350614,207.0,328.0,339.0,0.0,22.11111111111111
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,233.44444444444446,168.0,380.0,87.52586919178682,261.0,380.0,380.0,0.0,58.0
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,165.22222222222223,127.0,238.0,47.51520224564392,205.0,238.0,238.0,0.0,5.0
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,38.333333333333336,14.0,47.0,13.865424623862047,47.0,47.0,47.0,0.0,4.333333333333333
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,118.88888888888889,78.0,172.0,37.95538316380314,158.0,172.0,172.0,0.0,9.666666666666666
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,30.22222222222222,23.0,48.0,10.244239573752873,37.0,45.0,48.0,0.0,4.555555555555555
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,164.44444444444446,99.0,217.0,47.976846267525524,107.0,189.0,217.0,0.0,64.33333333333333
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,268.22222222222223,141.0,498.0,111.78526040782141,188.0,358.0,498.0,0.0,99.44444444444444
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,306.6666666666667,205.0,435.0,79.66806135459805,263.0,412.0,435.0,0.0,56.111111111111114
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN (PwD),Gender-Neutral,39.333333333333336,12.0,53.0,20.5,12.0,12.0,12.0,0.0,39.333333333333336
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,98.88888888888889,59.0,153.0,34.8942847915115,114.0,153.0,153.0,0.0,36.666666666666664
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,44.55555555555556,22.0,120.0,34.07385768852388,22.0,85.0,120.0,0.0,15.333333333333334
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,257.3333333333333,85.0,567.0,181.287065175649,383.0,507.0,567.0,0.0,70.22222222222223
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,374.44444444444446,231.0,661.0,159.93835618067914,413.0,619.0,661.0,0.0,172.11111111111111
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,546.5555555555555,406.0,798.0,163.75294738653645,678.0,798.0,798.0,0.0,75.33333333333333
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,99.6,72.0,118.0,25.195237645237643,118.0,118.0,118.0,0.0,94.6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,232.55555555555554,122.0,375.0,90.51810745799858,258.0,367.0,375.0,0.0,30.666666666666668
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,112.55555555555556,70.0,172.0,35.78795576416426,99.0,166.0,172.0,0.0,66.77777777777777
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,253.0,144.0,430.0,97.05539655269047,184.0,223.0,257.0,0.0,187.33333333333334
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,369.22222222222223,247.0,552.0,103.08949725575562,301.0,449.0,552.0,0.0,224.66666666666666
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,641.2222222222222,385.0,934.0,192.80805077704727,606.0,859.0,934.0,0.0,101.33333333333333
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN (PwD),Gender-Neutral,113.0,113.0,113.0,0.0,113.0,113.0,113.0,0.0,113.0
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,147.11111111111111,108.0,304.0,61.60447314206259,143.0,165.0,304.0,0.0,45.111111111111114
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,119.88888888888889,49.0,178.0,51.469516328707726,85.0,133.0,178.0,0.0,98.11111111111111
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14535.666666666666,13146.0,15749.0,1310.42830148518,13146.0,14712.0,15749.0,0.0,13982.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29751.333333333332,26550.0,32538.0,3015.4597217229307,26550.0,30166.0,32538.0,0.0,26815.333333333332
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,83994.33333333333,75835.0,91147.0,7705.476580545383,75835.0,85001.0,91147.0,0.0,56368.333333333336
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3549.0,3549.0,3549.0,,3549.0,0.0,0.0,0.0,3549.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14482.333333333334,13360.0,15622.0,1131.0996124715687,13360.0,14465.0,15622.0,0.0,12709.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6581.0,5907.0,7117.0,616.6911706843224,5907.0,6719.0,7117.0,0.0,5806.333333333333
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14461.666666666666,13045.0,15649.0,1317.0608692590233,13045.0,14691.0,15649.0,0.0,13961.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29447.333333333332,25983.0,32308.0,3205.419837296409,25983.0,30051.0,32308.0,0.0,26840.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,84071.66666666667,75639.0,91498.0,7977.248920106061,75639.0,85078.0,91498.0,0.0,61430.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13589.333333333334,12624.0,14283.0,862.219422962237,12624.0,13861.0,14283.0,0.0,10706.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5913.0,5253.0,6497.0,625.472621303283,5253.0,5989.0,6497.0,0.0,4595.333333333333
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10292.333333333334,9407.0,10827.0,772.2210391677586,9407.0,10643.0,10827.0,0.0,9800.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,21325.0,20008.0,22367.0,1203.3033698947245,20008.0,21600.0,22367.0,0.0,18538.666666666668
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1605.0,1367.0,1843.0,336.5828278447966,1367.0,1843.0,0.0,0.0,1605.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,60087.0,55965.0,62703.0,3612.6427999457683,55965.0,61593.0,62703.0,0.0,45426.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3125.6666666666665,2813.0,3282.0,270.7772762499345,2813.0,3282.0,3282.0,0.0,2292.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11227.666666666666,10342.0,11751.0,771.222622420617,10342.0,11590.0,11751.0,0.0,8908.333333333334
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5635.333333333333,5124.0,5891.0,442.827656468443,5124.0,5891.0,5891.0,0.0,3801.3333333333335
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13130.0,11675.0,14341.0,1349.644768077882,11675.0,13374.0,14341.0,0.0,12571.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26410.333333333332,23913.0,28501.0,2320.8768457919814,23913.0,26817.0,28501.0,0.0,24823.666666666668
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,76207.66666666667,68321.0,81897.0,7049.691435327742,68321.0,78405.0,81897.0,0.0,55300.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3082.0,3082.0,3082.0,,3082.0,0.0,0.0,0.0,3082.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13571.666666666666,12758.0,14366.0,804.1743177528947,12758.0,13591.0,14366.0,0.0,11701.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6643.666666666667,6038.0,7237.0,599.5951411855613,6038.0,6656.0,7237.0,0.0,6150.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12122.0,10951.0,13000.0,1055.4558256980724,10951.0,12415.0,13000.0,0.0,11430.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24263.333333333332,21893.0,26254.0,2205.1508640755933,21893.0,24643.0,26254.0,0.0,21209.666666666668
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1644.5,1398.0,1891.0,348.6036431249679,1398.0,1891.0,0.0,0.0,1644.5
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,69109.33333333333,61662.0,74782.0,6737.63173031395,61662.0,70884.0,74782.0,0.0,42161.666666666664
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3451.3333333333335,2996.0,3679.0,394.3302338565144,2996.0,3679.0,3679.0,0.0,3016.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12574.666666666666,11590.0,13249.0,871.952024674141,11590.0,12885.0,13249.0,0.0,10205.333333333334
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5643.333333333333,4824.0,6152.0,716.4365522035664,4824.0,5954.0,6152.0,0.0,4585.333333333333
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,15532.333333333334,14599.0,16406.0,904.9764269489747,14599.0,15592.0,16406.0,0.0,14998.666666666666
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,31193.666666666668,28286.0,33932.0,2826.8063841256144,28286.0,31363.0,33932.0,0.0,28798.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,89772.66666666667,82365.0,96364.0,7035.1119630986195,82365.0,90589.0,96364.0,0.0,51042.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14865.333333333334,13914.0,15754.0,921.5993344905003,13914.0,14928.0,15754.0,0.0,14041.0
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6986.666666666667,6443.0,7588.0,574.6741105473025,6443.0,6929.0,7588.0,0.0,6626.333333333333
